payroll_id,employee_id,month,base_salary,bonus_amount,overtime_hours,overtime_pay,late_penalty,unpaid_leave_deduction,total_deductions,total_salary
PAY-001590,EMP-0105,2025-08,12800,0.0,6.15,670.91,101.57,722.26,823.83,12647.08
PAY-001591,EMP-0105,2025-09,12800,0.0,6.15,670.91,101.57,722.26,823.83,12647.08
PAY-001592,EMP-0105,2025-10,12800,0.0,6.15,670.91,101.57,722.26,823.83,12647.08
PAY-001593,EMP-0105,2025-11,12800,0.0,6.15,670.91,101.57,722.26,823.83,12647.08
PAY-001594,EMP-0105,2025-12,12800,0.0,6.15,670.91,101.57,722.26,823.83,12647.08
PAY-001595,EMP-0105,2026-01,12800,0.0,6.15,670.91,101.57,722.26,823.83,12647.08
PAY-001596,EMP-0106,2025-06,9200,0.0,62.06,4866.07,47.92,487.88,535.8,13530.27
PAY-001597,EMP-0106,2025-07,9200,0.0,62.06,4866.07,47.92,487.88,535.8,13530.27
PAY-001598,EMP-0106,2025-08,9200,0.0,62.06,4866.07,47.92,487.88,535.8,13530.27
PAY-001599,EMP-0106,2025-09,9200,0.0,62.06,4866.07,47.92,487.88,535.8,13530.27
PAY-001600,EMP-0106,2025-10,9200,0.0,62.06,4866.07,47.92,487.88,535.8,13530.27
PAY-001601,EMP-0106,2025-11,9200,0.0,62.06,4866.07,47.92,487.88,535.8,13530.27
PAY-001602,EMP-0106,2025-12,9200,0.0,62.06,4866.07,47.92,487.88,535.8,13530.27
PAY-001603,EMP-0106,2026-01,9200,0.0,62.06,4866.07,47.92,487.88,535.8,13530.27
PAY-001604,EMP-0107,2024-09,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001605,EMP-0107,2024-10,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001606,EMP-0107,2024-11,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001607,EMP-0107,2024-12,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001608,EMP-0107,2025-01,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001609,EMP-0107,2025-02,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001610,EMP-0107,2025-03,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001611,EMP-0107,2025-04,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001612,EMP-0107,2025-05,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001613,EMP-0107,2025-06,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001614,EMP-0107,2025-07,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001615,EMP-0107,2025-08,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001616,EMP-0107,2025-09,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001617,EMP-0107,2025-10,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001618,EMP-0107,2025-11,18400,0.0,7.53,1180.84,76.4,1029.37,1105.77,18475.07
PAY-001619,EMP-0108,2025-06,16800,0.0,6.4,916.36,246.59,636.36,882.95,16833.41
PAY-001620,EMP-0108,2025-07,16800,0.0,6.4,916.36,246.59,636.36,882.95,16833.41
PAY-001621,EMP-0108,2025-08,16800,0.0,6.4,916.36,246.59,636.36,882.95,16833.41
PAY-001622,EMP-0108,2025-09,16800,0.0,6.4,916.36,246.59,636.36,882.95,16833.41
PAY-001623,EMP-0108,2025-10,16800,0.0,6.4,916.36,246.59,636.36,882.95,16833.41
PAY-001624,EMP-0108,2025-11,16800,0.0,6.4,916.36,246.59,636.36,882.95,16833.41
PAY-001625,EMP-0108,2025-12,16800,0.0,6.4,916.36,246.59,636.36,882.95,16833.41
PAY-001626,EMP-0108,2026-01,16800,0.0,6.4,916.36,246.59,636.36,882.95,16833.41
PAY-001627,EMP-0109,2024-04,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001628,EMP-0109,2024-05,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001629,EMP-0109,2024-06,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001630,EMP-0109,2024-07,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001631,EMP-0109,2024-08,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001632,EMP-0109,2024-09,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001633,EMP-0109,2024-10,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001634,EMP-0109,2024-11,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001635,EMP-0109,2024-12,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001636,EMP-0109,2025-01,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001637,EMP-0109,2025-02,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001638,EMP-0109,2025-03,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001639,EMP-0109,2025-04,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001640,EMP-0109,2025-05,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001641,EMP-0109,2025-06,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001642,EMP-0109,2025-07,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001643,EMP-0109,2025-08,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001644,EMP-0109,2025-09,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001645,EMP-0109,2025-10,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001646,EMP-0109,2025-11,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001647,EMP-0109,2025-12,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001648,EMP-0109,2026-01,19000,0.0,6.22,1007.22,79.68,493.51,573.19,19434.03
PAY-001649,EMP-0110,2023-01,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001650,EMP-0110,2023-02,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001651,EMP-0110,2023-03,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001652,EMP-0110,2023-04,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001653,EMP-0110,2023-05,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001654,EMP-0110,2023-06,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001655,EMP-0110,2023-07,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001656,EMP-0110,2023-08,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001657,EMP-0110,2023-09,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001658,EMP-0110,2023-10,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001659,EMP-0110,2023-11,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001660,EMP-0110,2023-12,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001661,EMP-0110,2024-01,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001662,EMP-0110,2024-02,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001663,EMP-0110,2024-03,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001664,EMP-0110,2024-04,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001665,EMP-0110,2024-05,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001666,EMP-0110,2024-06,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001667,EMP-0110,2024-07,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001668,EMP-0110,2024-08,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001669,EMP-0110,2024-09,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001670,EMP-0110,2024-10,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001671,EMP-0110,2024-11,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001672,EMP-0110,2024-12,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001673,EMP-0110,2025-01,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001674,EMP-0110,2025-02,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001675,EMP-0110,2025-03,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001676,EMP-0110,2025-04,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001677,EMP-0110,2025-05,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001678,EMP-0110,2025-06,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001679,EMP-0110,2025-07,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001680,EMP-0110,2025-08,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001681,EMP-0110,2025-09,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001682,EMP-0110,2025-10,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001683,EMP-0110,2025-11,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001684,EMP-0110,2025-12,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001685,EMP-0110,2026-01,13800,0.0,5.57,655.11,262.11,465.97,728.08,13727.03
PAY-001686,EMP-0111,2024-09,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001687,EMP-0111,2024-10,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001688,EMP-0111,2024-11,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001689,EMP-0111,2024-12,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001690,EMP-0111,2025-01,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001691,EMP-0111,2025-02,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001692,EMP-0111,2025-03,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001693,EMP-0111,2025-04,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001694,EMP-0111,2025-05,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001695,EMP-0111,2025-06,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001696,EMP-0111,2025-07,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001697,EMP-0111,2025-08,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001698,EMP-0111,2025-09,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001699,EMP-0111,2025-10,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001700,EMP-0111,2025-11,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001701,EMP-0111,2025-12,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001702,EMP-0111,2026-01,11900,0.0,6.82,691.69,56.34,757.27,813.61,11778.08
PAY-001703,EMP-0112,2025-05,20300,0.0,60.19,10413.55,380.62,1476.36,1856.98,28856.57
PAY-001704,EMP-0112,2025-06,20300,0.0,60.19,10413.55,380.62,1476.36,1856.98,28856.57
PAY-001705,EMP-0112,2025-07,20300,0.0,60.19,10413.55,380.62,1476.36,1856.98,28856.57
PAY-001706,EMP-0112,2025-08,20300,0.0,60.19,10413.55,380.62,1476.36,1856.98,28856.57
PAY-001707,EMP-0112,2025-09,20300,0.0,60.19,10413.55,380.62,1476.36,1856.98,28856.57
PAY-001708,EMP-0112,2025-10,20300,0.0,60.19,10413.55,380.62,1476.36,1856.98,28856.57
PAY-001709,EMP-0112,2025-11,20300,0.0,60.19,10413.55,380.62,1476.36,1856.98,28856.57
PAY-001710,EMP-0113,2024-02,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001711,EMP-0113,2024-03,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001712,EMP-0113,2024-04,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001713,EMP-0113,2024-05,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001714,EMP-0113,2024-06,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001715,EMP-0113,2024-07,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001716,EMP-0113,2024-08,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001717,EMP-0113,2024-09,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001718,EMP-0113,2024-10,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001719,EMP-0113,2024-11,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001720,EMP-0113,2024-12,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001721,EMP-0113,2025-01,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001722,EMP-0113,2025-02,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001723,EMP-0113,2025-03,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001724,EMP-0113,2025-04,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001725,EMP-0113,2025-05,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001726,EMP-0113,2025-06,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001727,EMP-0113,2025-07,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001728,EMP-0113,2025-08,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001729,EMP-0113,2025-09,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001730,EMP-0113,2025-10,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001731,EMP-0113,2025-11,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001732,EMP-0113,2025-12,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001733,EMP-0113,2026-01,20600,0.0,54.51,9570.22,106.4,1064.05,1170.45,28999.77
PAY-001734,EMP-0114,2025-04,11200,0.0,5.17,493.5,163.07,763.64,926.71,10766.79
PAY-001735,EMP-0114,2025-05,11200,0.0,5.17,493.5,163.07,763.64,926.71,10766.79
PAY-001736,EMP-0114,2025-06,11200,0.0,5.17,493.5,163.07,763.64,926.71,10766.79
PAY-001737,EMP-0114,2025-07,11200,0.0,5.17,493.5,163.07,763.64,926.71,10766.79
PAY-001738,EMP-0114,2025-08,11200,0.0,5.17,493.5,163.07,763.64,926.71,10766.79
PAY-001739,EMP-0114,2025-09,11200,0.0,5.17,493.5,163.07,763.64,926.71,10766.79
PAY-001740,EMP-0114,2025-10,11200,0.0,5.17,493.5,163.07,763.64,926.71,10766.79
PAY-001741,EMP-0114,2025-11,11200,0.0,5.17,493.5,163.07,763.64,926.71,10766.79
PAY-001742,EMP-0114,2025-12,11200,0.0,5.17,493.5,163.07,763.64,926.71,10766.79
PAY-001743,EMP-0114,2026-01,11200,0.0,5.17,493.5,163.07,763.64,926.71,10766.79
PAY-001744,EMP-0115,2024-09,16400,0.0,4.67,652.74,260.91,1341.82,1602.73,15450.01
PAY-001745,EMP-0115,2024-10,16400,0.0,4.67,652.74,260.91,1341.82,1602.73,15450.01
PAY-001746,EMP-0115,2024-11,16400,0.0,4.67,652.74,260.91,1341.82,1602.73,15450.01
PAY-001747,EMP-0115,2024-12,16400,0.0,4.67,652.74,260.91,1341.82,1602.73,15450.01
PAY-001748,EMP-0115,2025-01,16400,0.0,4.67,652.74,260.91,1341.82,1602.73,15450.01
PAY-001749,EMP-0115,2025-02,16400,0.0,4.67,652.74,260.91,1341.82,1602.73,15450.01
PAY-001750,EMP-0116,2023-07,23800,1785.0,52.38,10624.81,121.24,1492.16,1613.4,34596.41
PAY-001751,EMP-0116,2023-08,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001752,EMP-0116,2023-09,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001753,EMP-0116,2023-10,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001754,EMP-0116,2023-11,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001755,EMP-0116,2023-12,23800,1785.0,52.38,10624.81,121.24,1492.16,1613.4,34596.41
PAY-001756,EMP-0116,2024-01,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001757,EMP-0116,2024-02,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001758,EMP-0116,2024-03,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001759,EMP-0116,2024-04,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001760,EMP-0116,2024-05,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001761,EMP-0116,2024-06,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001762,EMP-0116,2024-07,23800,1785.0,52.38,10624.81,121.24,1492.16,1613.4,34596.41
PAY-001763,EMP-0116,2024-08,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001764,EMP-0116,2024-09,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001765,EMP-0116,2024-10,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001766,EMP-0116,2024-11,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001767,EMP-0116,2024-12,23800,1785.0,52.38,10624.81,121.24,1492.16,1613.4,34596.41
PAY-001768,EMP-0116,2025-01,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001769,EMP-0116,2025-02,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001770,EMP-0116,2025-03,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001771,EMP-0116,2025-04,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001772,EMP-0116,2025-05,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001773,EMP-0116,2025-06,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001774,EMP-0116,2025-07,23800,1785.0,52.38,10624.81,121.24,1492.16,1613.4,34596.41
PAY-001775,EMP-0116,2025-08,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001776,EMP-0116,2025-09,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001777,EMP-0116,2025-10,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001778,EMP-0116,2025-11,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001779,EMP-0116,2025-12,23800,1785.0,52.38,10624.81,121.24,1492.16,1613.4,34596.41
PAY-001780,EMP-0116,2026-01,23800,0.0,52.38,10624.81,121.24,1492.16,1613.4,32811.41
PAY-001781,EMP-0117,2024-04,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001782,EMP-0117,2024-05,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001783,EMP-0117,2024-06,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001784,EMP-0117,2024-07,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001785,EMP-0117,2024-08,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001786,EMP-0117,2024-09,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001787,EMP-0117,2024-10,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001788,EMP-0117,2024-11,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001789,EMP-0117,2024-12,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001790,EMP-0117,2025-01,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001791,EMP-0117,2025-02,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001792,EMP-0117,2025-03,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001793,EMP-0117,2025-04,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001794,EMP-0117,2025-05,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001795,EMP-0117,2025-06,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001796,EMP-0117,2025-07,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001797,EMP-0117,2025-08,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001798,EMP-0117,2025-09,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001799,EMP-0117,2025-10,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001800,EMP-0117,2025-11,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001801,EMP-0117,2025-12,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001802,EMP-0117,2026-01,17900,0.0,5.15,785.67,307.66,854.32,1161.98,17523.69
PAY-001803,EMP-0118,2024-10,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001804,EMP-0118,2024-11,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001805,EMP-0118,2024-12,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001806,EMP-0118,2025-01,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001807,EMP-0118,2025-02,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001808,EMP-0118,2025-03,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001809,EMP-0118,2025-04,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001810,EMP-0118,2025-05,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001811,EMP-0118,2025-06,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001812,EMP-0118,2025-07,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001813,EMP-0118,2025-08,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001814,EMP-0118,2025-09,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001815,EMP-0118,2025-10,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001816,EMP-0118,2025-11,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001817,EMP-0118,2025-12,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001818,EMP-0118,2026-01,13500,0.0,5.21,599.45,71.23,1446.43,1517.66,12581.79
PAY-001819,EMP-0119,2024-06,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001820,EMP-0119,2024-07,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001821,EMP-0119,2024-08,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001822,EMP-0119,2024-09,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001823,EMP-0119,2024-10,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001824,EMP-0119,2024-11,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001825,EMP-0119,2024-12,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001826,EMP-0119,2025-01,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001827,EMP-0119,2025-02,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001828,EMP-0119,2025-03,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001829,EMP-0119,2025-04,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001830,EMP-0119,2025-05,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001831,EMP-0119,2025-06,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001832,EMP-0119,2025-07,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001833,EMP-0119,2025-08,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001834,EMP-0119,2025-09,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001835,EMP-0119,2025-10,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001836,EMP-0119,2025-11,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001837,EMP-0119,2025-12,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001838,EMP-0119,2026-01,12900,0.0,7.24,795.99,67.19,521.21,588.4,13107.59
PAY-001839,EMP-0120,2023-09,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001840,EMP-0120,2023-10,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001841,EMP-0120,2023-11,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001842,EMP-0120,2023-12,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001843,EMP-0120,2024-01,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001844,EMP-0120,2024-02,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001845,EMP-0120,2024-03,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001846,EMP-0120,2024-04,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001847,EMP-0120,2024-05,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001848,EMP-0120,2024-06,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001849,EMP-0120,2024-07,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001850,EMP-0120,2024-08,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001851,EMP-0120,2024-09,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001852,EMP-0120,2024-10,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001853,EMP-0120,2024-11,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
PAY-001854,EMP-0120,2024-12,21600,0.0,6.59,1213.16,120.45,1272.73,1393.18,21419.98
