employee_id,date,status,absence_reason,check_in_time,check_out_time,overtime_hours,worked_hours,early_leave_minutes
EMP-0094,2024-11-05,Present,,09:01,18:48,1.78,9.78,0
EMP-0094,2024-11-06,Present,,09:04,17:18,0.23,8.23,0
EMP-0094,2024-11-07,Present,,09:07,17:48,0.68,8.68,0
EMP-0094,2024-11-10,Present,,09:00,17:06,0.1,8.1,0
EMP-0094,2024-11-11,Present,,09:08,23:06,5.97,13.97,0
EMP-0094,2024-11-12,Present,,09:02,17:12,0.17,8.17,0
EMP-0094,2024-11-13,Present,,09:07,19:18,2.18,10.18,0
EMP-0094,2024-11-14,Present,,09:00,17:54,0.9,8.9,0
EMP-0094,2024-11-17,Present,,09:06,01:42,8.6,16.6,0
EMP-0094,2024-11-18,Present,,09:04,19:00,1.93,9.93,0
EMP-0094,2024-11-19,Present,,09:08,18:36,1.47,9.47,0
EMP-0094,2024-11-20,Present,,09:03,04:06,11.05,19.05,0
EMP-0094,2024-11-21,Present,,09:04,18:42,1.63,9.63,0
EMP-0094,2024-11-24,Present,,09:07,21:36,4.48,12.48,0
EMP-0094,2024-11-25,Present,,09:06,19:06,2.0,10.0,0
EMP-0094,2024-11-26,Present,,09:06,05:18,12.2,20.2,0
EMP-0094,2024-11-27,Present,,09:03,17:24,0.35,8.35,0
EMP-0094,2024-11-28,Present,,09:03,18:54,1.85,9.85,0
EMP-0094,2024-12-01,Present,,09:00,18:18,1.3,9.3,0
EMP-0094,2024-12-02,Present,,09:00,17:30,0.5,8.5,0
EMP-0094,2024-12-03,Present,,09:03,17:42,0.65,8.65,0
EMP-0094,2024-12-04,Present,,09:03,22:42,5.65,13.65,0
EMP-0094,2024-12-05,Present,,09:07,17:42,0.58,8.58,0
EMP-0094,2024-12-08,Present,,09:01,19:54,2.88,10.88,0
EMP-0094,2024-12-09,Present,,09:01,17:36,0.58,8.58,0
EMP-0094,2024-12-10,Present,,09:07,18:24,1.28,9.28,0
EMP-0094,2024-12-11,Present,,09:03,19:12,2.15,10.15,0
EMP-0094,2024-12-12,Present,,09:03,21:54,4.85,12.85,0
EMP-0094,2024-12-15,Absent,Sick Leave,,,0.0,0.0,0
EMP-0094,2024-12-16,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0094,2024-12-17,Present,,09:02,17:24,0.37,8.37,0
EMP-0094,2024-12-18,Present,,09:07,19:48,2.68,10.68,0
EMP-0094,2024-12-19,Half-Day,Half Day,09:09,13:21,0.0,4.2,219
EMP-0094,2024-12-22,Present,,09:01,17:12,0.18,8.18,0
EMP-0094,2024-12-23,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0094,2024-12-24,Half-Day,Half Day,09:04,13:21,0.0,4.28,219
EMP-0094,2024-12-25,Present,,09:07,18:06,0.98,8.98,0
EMP-0094,2024-12-26,Present,,09:04,20:30,3.43,11.43,0
EMP-0094,2024-12-29,Present,,09:04,18:24,1.33,9.33,0
EMP-0094,2024-12-30,Present,,09:04,22:24,5.33,13.33,0
EMP-0094,2024-12-31,Present,,09:08,18:30,1.37,9.37,0
EMP-0094,2025-01-01,Half-Day,Personal Leave,09:19,13:17,0.0,3.97,223
EMP-0094,2025-01-02,Present,,09:08,17:30,0.37,8.37,0
EMP-0094,2025-01-05,Present,,09:05,17:18,0.22,8.22,0
EMP-0094,2025-01-06,Present,,09:01,17:00,0.0,7.98,0
EMP-0094,2025-01-07,Absent,Sick Leave,,,0.0,0.0,0
EMP-0094,2025-01-08,Present,,09:00,17:48,0.8,8.8,0
EMP-0094,2025-01-09,Half-Day,Emergency,09:18,13:07,0.0,3.82,233
EMP-0094,2025-01-12,Present,,09:00,17:06,0.1,8.1,0
EMP-0094,2025-01-13,Present,,09:03,20:00,2.95,10.95,0
EMP-0094,2025-01-14,Present,,09:04,17:54,0.83,8.83,0
EMP-0094,2025-01-15,Present,,09:00,17:48,0.8,8.8,0
EMP-0094,2025-01-16,Present,,09:03,18:00,0.95,8.95,0
EMP-0094,2025-01-19,Present,,09:07,18:12,1.08,9.08,0
EMP-0094,2025-01-20,Present,,09:06,02:00,8.9,16.9,0
EMP-0094,2025-01-21,Present,,09:08,17:12,0.07,8.07,0
EMP-0094,2025-01-22,Present,,09:01,01:42,8.68,16.68,0
EMP-0094,2025-01-23,Present,,09:04,00:36,7.53,15.53,0
EMP-0094,2025-01-26,Present,,09:00,19:06,2.1,10.1,0
EMP-0094,2025-01-27,Absent,Sick Leave,,,0.0,0.0,0
EMP-0094,2025-01-28,Present,,09:06,20:06,3.0,11.0,0
EMP-0094,2025-01-29,Present,,09:03,19:06,2.05,10.05,0
EMP-0094,2025-01-30,Late,Late Arrival,10:03,02:48,8.75,16.75,852
EMP-0094,2025-02-02,Present,,09:04,18:42,1.63,9.63,0
EMP-0094,2025-02-03,Present,,09:02,17:36,0.57,8.57,0
EMP-0094,2025-02-04,Present,,09:03,18:12,1.15,9.15,0
EMP-0094,2025-02-05,Present,,09:03,18:00,0.95,8.95,0
EMP-0094,2025-02-06,Half-Day,Half Day,09:06,13:03,0.0,3.95,237
EMP-0094,2025-02-09,Present,,09:03,17:30,0.45,8.45,0
EMP-0094,2025-02-10,Present,,09:00,17:48,0.8,8.8,0
EMP-0094,2025-02-11,Present,,09:03,20:18,3.25,11.25,0
EMP-0094,2025-02-12,Present,,09:00,23:42,6.7,14.7,0
EMP-0094,2025-02-13,Present,,09:00,17:36,0.6,8.6,0
EMP-0094,2025-02-16,Present,,09:01,18:24,1.38,9.38,0
EMP-0094,2025-02-17,Present,,09:07,19:00,1.88,9.88,0
EMP-0094,2025-02-18,Present,,09:01,19:00,1.98,9.98,0
EMP-0094,2025-02-19,Present,,09:04,17:54,0.83,8.83,0
EMP-0094,2025-02-20,Present,,09:06,17:24,0.3,8.3,0
EMP-0094,2025-02-23,Present,,09:08,22:48,5.67,13.67,0
EMP-0094,2025-02-24,Present,,09:00,17:36,0.6,8.6,0
EMP-0094,2025-02-25,Present,,09:03,01:18,8.25,16.25,0
EMP-0094,2025-02-26,Present,,09:06,18:48,1.7,9.7,0
EMP-0094,2025-02-27,Present,,09:04,17:48,0.73,8.73,0
EMP-0094,2025-03-02,Present,,09:01,20:36,3.58,11.58,0
EMP-0094,2025-03-03,Present,,09:03,17:24,0.35,8.35,0
EMP-0094,2025-03-04,Present,,09:06,17:30,0.4,8.4,0
EMP-0094,2025-03-05,Present,,09:00,20:48,3.8,11.8,0
EMP-0094,2025-03-06,Present,,09:04,17:24,0.33,8.33,0
EMP-0094,2025-03-09,Present,,09:02,19:12,2.17,10.17,0
EMP-0094,2025-03-10,Half-Day,Personal Leave,09:14,13:30,0.0,4.27,210
EMP-0094,2025-03-11,Present,,09:06,20:06,3.0,11.0,0
EMP-0094,2025-03-12,Present,,09:06,17:54,0.8,8.8,0
EMP-0094,2025-03-13,Half-Day,Emergency,09:15,13:15,0.0,4.0,225
EMP-0094,2025-03-16,Present,,09:04,19:30,2.43,10.43,0
EMP-0094,2025-03-17,Present,,09:05,19:18,2.22,10.22,0
EMP-0094,2025-03-18,Late,Late Arrival,10:02,17:48,0.0,7.77,0
EMP-0094,2025-03-19,Present,,09:08,19:54,2.77,10.77,0
EMP-0094,2025-03-20,Present,,09:07,17:48,0.68,8.68,0
EMP-0094,2025-03-23,Present,,09:05,18:00,0.92,8.92,0
EMP-0094,2025-03-24,Present,,09:01,17:30,0.48,8.48,0
EMP-0094,2025-03-25,Present,,09:01,17:24,0.38,8.38,0
EMP-0094,2025-03-26,Present,,09:03,19:06,2.05,10.05,0
EMP-0094,2025-03-27,Present,,09:01,20:42,3.68,11.68,0
EMP-0094,2025-03-30,Present,,09:01,17:42,0.68,8.68,0
EMP-0094,2025-03-31,Present,,09:07,22:54,5.78,13.78,0
EMP-0094,2025-04-01,Present,,09:02,17:36,0.57,8.57,0
EMP-0094,2025-04-02,Present,,09:03,18:54,1.85,9.85,0
EMP-0094,2025-04-03,Present,,09:06,00:00,6.9,14.9,0
EMP-0094,2025-04-06,Present,,09:04,19:36,2.53,10.53,0
EMP-0094,2025-04-07,Present,,09:02,20:24,3.37,11.37,0
EMP-0094,2025-04-08,Present,,09:02,18:00,0.97,8.97,0
EMP-0094,2025-04-09,Present,,09:07,18:36,1.48,9.48,0
EMP-0094,2025-04-10,Present,,09:07,00:12,7.08,15.08,0
EMP-0094,2025-04-13,Present,,09:06,20:54,3.8,11.8,0
EMP-0094,2025-04-14,Present,,09:04,17:12,0.13,8.13,0
EMP-0094,2025-04-15,Present,,09:07,19:42,2.58,10.58,0
EMP-0094,2025-04-16,Present,,09:00,18:12,1.2,9.2,0
EMP-0094,2025-04-17,Present,,09:08,17:24,0.27,8.27,0
EMP-0094,2025-04-20,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0094,2025-04-21,Present,,09:07,19:18,2.18,10.18,0
EMP-0094,2025-04-22,Present,,09:04,18:06,1.03,9.03,0
EMP-0094,2025-04-23,Present,,09:05,19:36,2.52,10.52,0
EMP-0094,2025-04-24,Present,,09:01,18:12,1.18,9.18,0
EMP-0094,2025-04-27,Present,,09:05,19:24,2.32,10.32,0
EMP-0094,2025-04-28,Present,,09:08,01:48,8.67,16.67,0
EMP-0094,2025-04-29,Present,,09:00,17:18,0.3,8.3,0
EMP-0094,2025-04-30,Present,,09:07,17:06,0.0,7.98,0
EMP-0094,2025-05-01,Half-Day,Half Day,09:05,13:16,0.0,4.18,224
EMP-0094,2025-05-04,Present,,09:05,18:00,0.92,8.92,0
EMP-0094,2025-05-05,Present,,09:05,18:36,1.52,9.52,0
EMP-0094,2025-05-06,Present,,09:07,18:00,0.88,8.88,0
EMP-0094,2025-05-07,Half-Day,Half Day,09:12,13:28,0.0,4.27,212
EMP-0094,2025-05-08,Present,,09:00,17:18,0.3,8.3,0
EMP-0094,2025-05-11,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0094,2025-05-12,Present,,09:05,20:54,3.82,11.82,0
EMP-0094,2025-05-13,Absent,Sick Leave,,,0.0,0.0,0
EMP-0094,2025-05-14,Present,,09:03,18:00,0.95,8.95,0
EMP-0094,2025-05-15,Present,,09:00,18:30,1.5,9.5,0
EMP-0094,2025-05-18,Present,,09:00,20:54,3.9,11.9,0
EMP-0094,2025-05-19,Present,,09:05,19:00,1.92,9.92,0
EMP-0094,2025-05-20,Present,,09:01,17:12,0.18,8.18,0
EMP-0094,2025-05-21,Present,,09:05,19:18,2.22,10.22,0
EMP-0094,2025-05-22,Present,,09:04,17:24,0.33,8.33,0
EMP-0094,2025-05-25,Present,,09:06,23:24,6.3,14.3,0
EMP-0094,2025-05-26,Present,,09:01,23:18,6.28,14.28,0
EMP-0094,2025-05-27,Present,,09:07,17:48,0.68,8.68,0
EMP-0094,2025-05-28,Present,,09:06,03:54,10.8,18.8,0
EMP-0094,2025-05-29,Present,,09:04,17:42,0.63,8.63,0
EMP-0094,2025-06-01,Present,,09:02,20:36,3.57,11.57,0
EMP-0094,2025-06-02,Present,,09:03,17:12,0.15,8.15,0
EMP-0094,2025-06-03,Present,,09:05,23:06,6.02,14.02,0
EMP-0094,2025-06-04,Present,,09:08,18:24,1.27,9.27,0
EMP-0094,2025-06-05,Half-Day,Half Day,09:16,13:27,0.0,4.18,213
EMP-0094,2025-06-08,Half-Day,Half Day,09:03,13:25,0.0,4.37,215
EMP-0094,2025-06-09,Present,,09:01,19:18,2.28,10.28,0
EMP-0094,2025-06-10,Present,,09:05,21:12,4.12,12.12,0
EMP-0094,2025-06-11,Present,,09:06,17:30,0.4,8.4,0
EMP-0094,2025-06-12,Late,Late Arrival,09:36,19:36,2.0,10.0,0
EMP-0094,2025-06-15,Present,,09:06,21:24,4.3,12.3,0
EMP-0094,2025-06-16,Present,,09:07,17:18,0.18,8.18,0
EMP-0094,2025-06-17,Present,,09:07,21:42,4.58,12.58,0
EMP-0094,2025-06-18,Present,,09:08,17:06,0.0,7.97,0
EMP-0094,2025-06-19,Present,,09:01,20:54,3.88,11.88,0
EMP-0094,2025-06-22,Present,,09:05,17:00,0.0,7.92,0
EMP-0094,2025-06-23,Present,,09:03,18:42,1.65,9.65,0
EMP-0094,2025-06-24,Present,,09:01,17:48,0.78,8.78,0
EMP-0094,2025-06-25,Present,,09:02,21:12,4.17,12.17,0
EMP-0094,2025-06-26,Absent,Sick Leave,,,0.0,0.0,0
EMP-0094,2025-06-29,Present,,09:07,03:18,10.18,18.18,0
EMP-0094,2025-06-30,Present,,09:06,19:12,2.1,10.1,0
EMP-0094,2025-07-01,Present,,09:06,17:36,0.5,8.5,0
EMP-0094,2025-07-02,Present,,09:03,21:00,3.95,11.95,0
EMP-0094,2025-07-03,Present,,09:01,17:18,0.28,8.28,0
EMP-0094,2025-07-06,Present,,09:02,17:18,0.27,8.27,0
EMP-0094,2025-07-07,Present,,09:02,23:06,6.07,14.07,0
EMP-0094,2025-07-08,Late,Late Arrival,10:17,17:12,0.0,6.92,0
EMP-0094,2025-07-09,Present,,09:00,02:06,9.1,17.1,0
EMP-0094,2025-07-10,Present,,09:01,18:54,1.88,9.88,0
EMP-0094,2025-07-13,Present,,09:01,19:00,1.98,9.98,0
EMP-0094,2025-07-14,Present,,09:08,00:24,7.27,15.27,0
EMP-0094,2025-07-15,Present,,09:04,18:24,1.33,9.33,0
EMP-0094,2025-07-16,Absent,Other,,,0.0,0.0,0
EMP-0094,2025-07-17,Present,,09:02,18:48,1.77,9.77,0
EMP-0094,2025-07-20,Present,,09:03,23:36,6.55,14.55,0
EMP-0094,2025-07-21,Present,,09:00,18:06,1.1,9.1,0
EMP-0094,2025-07-22,Present,,09:00,18:06,1.1,9.1,0
EMP-0094,2025-07-23,Present,,09:08,17:00,0.0,7.87,0
EMP-0094,2025-07-24,Present,,09:02,01:30,8.47,16.47,0
EMP-0094,2025-07-27,Present,,09:02,17:24,0.37,8.37,0
EMP-0094,2025-07-28,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0094,2025-07-29,Present,,09:01,18:06,1.08,9.08,0
EMP-0094,2025-07-30,Present,,09:01,21:36,4.58,12.58,0
EMP-0094,2025-07-31,Absent,Personal Leave,,,0.0,0.0,0
EMP-0094,2025-08-03,Present,,09:03,19:12,2.15,10.15,0
EMP-0094,2025-08-04,Present,,09:08,20:18,3.17,11.17,0
EMP-0094,2025-08-05,Present,,09:06,18:30,1.4,9.4,0
EMP-0094,2025-08-06,Present,,09:01,19:24,2.38,10.38,0
EMP-0094,2025-08-07,Present,,09:08,18:12,1.07,9.07,0
EMP-0094,2025-08-10,Present,,09:06,18:12,1.1,9.1,0
EMP-0094,2025-08-11,Present,,09:05,23:30,6.42,14.42,0
EMP-0094,2025-08-12,Present,,09:02,22:12,5.17,13.17,0
EMP-0094,2025-08-13,Present,,09:00,22:18,5.3,13.3,0
EMP-0094,2025-08-14,Present,,09:08,00:00,6.87,14.87,0
EMP-0094,2025-08-17,Present,,09:02,17:00,0.0,7.97,0
EMP-0094,2025-08-18,Absent,Personal Leave,,,0.0,0.0,0
EMP-0094,2025-08-19,Present,,09:00,18:18,1.3,9.3,0
EMP-0094,2025-08-20,Present,,09:01,17:48,0.78,8.78,0
EMP-0094,2025-08-21,Present,,09:06,01:30,8.4,16.4,0
EMP-0094,2025-08-24,Present,,09:03,19:54,2.85,10.85,0
EMP-0094,2025-08-25,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0094,2025-08-26,Absent,Personal Leave,,,0.0,0.0,0
EMP-0094,2025-08-27,Late,Late Arrival,09:11,18:48,1.62,9.62,0
EMP-0094,2025-08-28,Present,,09:01,19:24,2.38,10.38,0
EMP-0094,2025-08-31,Present,,09:05,20:30,3.42,11.42,0
EMP-0094,2025-09-01,Absent,Personal Leave,,,0.0,0.0,0
EMP-0094,2025-09-02,Present,,09:08,02:48,9.67,17.67,0
EMP-0094,2025-09-03,Present,,09:04,17:24,0.33,8.33,0
EMP-0094,2025-09-04,Present,,09:07,19:06,1.98,9.98,0
EMP-0094,2025-09-07,Present,,09:05,21:24,4.32,12.32,0
EMP-0094,2025-09-08,Present,,09:08,17:30,0.37,8.37,0
EMP-0094,2025-09-09,Present,,09:03,00:24,7.35,15.35,0
EMP-0094,2025-09-10,Present,,09:03,18:00,0.95,8.95,0
EMP-0094,2025-09-11,Present,,09:01,01:00,7.98,15.98,0
EMP-0094,2025-09-14,Present,,09:08,18:36,1.47,9.47,0
EMP-0094,2025-09-15,Present,,09:04,22:54,5.83,13.83,0
EMP-0094,2025-09-16,Absent,Sick Leave,,,0.0,0.0,0
EMP-0094,2025-09-17,Present,,09:03,17:24,0.35,8.35,0
EMP-0094,2025-09-18,Present,,09:04,19:48,2.73,10.73,0
EMP-0094,2025-09-21,Present,,09:07,22:36,5.48,13.48,0
EMP-0094,2025-09-22,Present,,09:02,17:12,0.17,8.17,0
EMP-0094,2025-09-23,Present,,09:00,20:42,3.7,11.7,0
EMP-0094,2025-09-24,Absent,Sick Leave,,,0.0,0.0,0
EMP-0094,2025-09-25,Present,,09:01,05:18,12.28,20.28,0
EMP-0094,2025-09-28,Present,,09:00,17:24,0.4,8.4,0
EMP-0094,2025-09-29,Present,,09:05,17:36,0.52,8.52,0
EMP-0094,2025-09-30,Present,,09:07,23:30,6.38,14.38,0
EMP-0094,2025-10-01,Present,,09:04,17:54,0.83,8.83,0
EMP-0094,2025-10-02,Present,,09:04,23:12,6.13,14.13,0
EMP-0094,2025-10-05,Present,,09:07,21:06,3.98,11.98,0
EMP-0094,2025-10-06,Present,,09:07,17:48,0.68,8.68,0
EMP-0094,2025-10-07,Present,,09:08,18:42,1.57,9.57,0
EMP-0094,2025-10-08,Absent,Sick Leave,,,0.0,0.0,0
EMP-0094,2025-10-09,Present,,09:08,21:00,3.87,11.87,0
EMP-0094,2025-10-12,Present,,09:00,18:24,1.4,9.4,0
EMP-0094,2025-10-13,Present,,09:08,19:00,1.87,9.87,0
EMP-0094,2025-10-14,Present,,09:05,18:48,1.72,9.72,0
EMP-0094,2025-10-15,Present,,09:03,20:24,3.35,11.35,0
EMP-0094,2025-10-16,Present,,09:07,18:42,1.58,9.58,0
EMP-0094,2025-10-19,Present,,09:06,20:48,3.7,11.7,0
EMP-0094,2025-10-20,Present,,09:02,23:30,6.47,14.47,0
EMP-0094,2025-10-21,Present,,09:06,22:12,5.1,13.1,0
EMP-0094,2025-10-22,Present,,09:08,18:18,1.17,9.17,0
EMP-0094,2025-10-23,Present,,09:02,18:12,1.17,9.17,0
EMP-0094,2025-10-26,Present,,09:03,17:42,0.65,8.65,0
EMP-0094,2025-10-27,Present,,09:04,17:42,0.63,8.63,0
EMP-0094,2025-10-28,Present,,09:02,21:00,3.97,11.97,0
EMP-0094,2025-10-29,Present,,09:04,19:18,2.23,10.23,0
EMP-0094,2025-10-30,Present,,09:08,17:18,0.17,8.17,0
EMP-0094,2025-11-02,Present,,09:04,21:18,4.23,12.23,0
EMP-0094,2025-11-03,Present,,09:03,17:06,0.05,8.05,0
EMP-0094,2025-11-04,Present,,09:01,20:36,3.58,11.58,0
EMP-0094,2025-11-05,Half-Day,Emergency,09:04,13:06,0.0,4.03,234
EMP-0094,2025-11-06,Present,,09:03,17:00,0.0,7.95,0
EMP-0094,2025-11-09,Present,,09:01,19:24,2.38,10.38,0
EMP-0094,2025-11-10,Present,,09:07,20:00,2.88,10.88,0
EMP-0094,2025-11-11,Present,,09:03,20:00,2.95,10.95,0
EMP-0094,2025-11-12,Present,,09:06,18:00,0.9,8.9,0
EMP-0094,2025-11-13,Present,,09:02,17:54,0.87,8.87,0
EMP-0094,2025-11-16,Present,,09:04,19:54,2.83,10.83,0
EMP-0094,2025-11-17,Present,,09:06,06:18,13.2,21.2,0
EMP-0094,2025-11-18,Present,,09:08,02:42,9.57,17.57,0
EMP-0094,2025-11-19,Present,,09:02,05:36,12.57,20.57,0
EMP-0094,2025-11-20,Present,,09:08,02:30,9.37,17.37,0
EMP-0094,2025-11-23,Present,,09:07,18:06,0.98,8.98,0
EMP-0094,2025-11-24,Present,,09:00,19:06,2.1,10.1,0
EMP-0094,2025-11-25,Present,,09:07,21:12,4.08,12.08,0
EMP-0094,2025-11-26,Present,,09:04,20:42,3.63,11.63,0
EMP-0094,2025-11-27,Present,,09:07,18:42,1.58,9.58,0
EMP-0094,2025-11-30,Present,,09:05,17:12,0.12,8.12,0
EMP-0094,2025-12-01,Present,,09:06,20:30,3.4,11.4,0
EMP-0094,2025-12-02,Present,,09:08,17:18,0.17,8.17,0
EMP-0094,2025-12-03,Present,,09:02,17:42,0.67,8.67,0
EMP-0094,2025-12-04,Present,,09:04,18:12,1.13,9.13,0
EMP-0094,2025-12-07,Present,,09:06,18:00,0.9,8.9,0
EMP-0094,2025-12-08,Absent,Other,,,0.0,0.0,0
EMP-0094,2025-12-09,Present,,09:08,19:30,2.37,10.37,0
EMP-0094,2025-12-10,Present,,09:00,01:24,8.4,16.4,0
EMP-0094,2025-12-11,Present,,09:04,19:18,2.23,10.23,0
EMP-0094,2025-12-14,Present,,09:01,01:24,8.38,16.38,0
EMP-0094,2025-12-15,Half-Day,Personal Leave,09:09,13:24,0.0,4.25,216
EMP-0094,2025-12-16,Present,,09:03,17:30,0.45,8.45,0
EMP-0094,2025-12-17,Absent,Other,,,0.0,0.0,0
EMP-0094,2025-12-18,Present,,09:01,17:36,0.58,8.58,0
EMP-0094,2025-12-21,Present,,09:03,03:30,10.45,18.45,0
EMP-0094,2025-12-22,Present,,09:07,18:24,1.28,9.28,0
EMP-0094,2025-12-23,Present,,09:04,17:36,0.53,8.53,0
EMP-0094,2025-12-24,Absent,Personal Leave,,,0.0,0.0,0
EMP-0094,2025-12-25,Present,,09:03,19:42,2.65,10.65,0
EMP-0094,2025-12-28,Present,,09:01,17:18,0.28,8.28,0
EMP-0094,2025-12-29,Present,,09:02,18:00,0.97,8.97,0
EMP-0094,2025-12-30,Present,,09:07,23:12,6.08,14.08,0
EMP-0094,2025-12-31,Present,,09:08,19:00,1.87,9.87,0
EMP-0095,2025-04-17,Present,,09:00,20:30,3.5,11.5,0
EMP-0095,2025-04-20,Late,Late Arrival,10:15,18:54,0.65,8.65,0
EMP-0095,2025-04-21,Half-Day,Personal Leave,09:03,13:05,0.0,4.03,235
EMP-0095,2025-04-22,Present,,09:06,18:18,1.2,9.2,0
EMP-0095,2025-04-23,Late,Late Arrival,10:28,18:06,0.0,7.63,0
EMP-0095,2025-04-24,Present,,09:00,23:48,6.8,14.8,0
EMP-0095,2025-04-27,Present,,09:07,17:54,0.78,8.78,0
EMP-0095,2025-04-28,Present,,09:00,17:48,0.8,8.8,0
EMP-0095,2025-04-29,Present,,09:07,22:18,5.18,13.18,0
EMP-0095,2025-04-30,Present,,09:01,19:06,2.08,10.08,0
EMP-0095,2025-05-01,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0095,2025-05-04,Present,,09:00,17:36,0.6,8.6,0
EMP-0095,2025-05-05,Present,,09:07,17:36,0.48,8.48,0
EMP-0095,2025-05-06,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0095,2025-05-07,Present,,09:05,17:42,0.62,8.62,0
EMP-0095,2025-05-08,Present,,09:02,17:18,0.27,8.27,0
EMP-0095,2025-05-11,Present,,09:05,18:06,1.02,9.02,0
EMP-0095,2025-05-12,Late,Late Arrival,09:16,17:36,0.33,8.33,0
EMP-0095,2025-05-13,Present,,09:00,23:36,6.6,14.6,0
EMP-0095,2025-05-14,Present,,09:03,18:18,1.25,9.25,0
EMP-0095,2025-05-15,Present,,09:04,17:54,0.83,8.83,0
EMP-0095,2025-05-18,Present,,09:04,17:30,0.43,8.43,0
EMP-0095,2025-05-19,Present,,09:06,17:36,0.5,8.5,0
EMP-0095,2025-05-20,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0095,2025-05-21,Half-Day,Personal Leave,09:01,13:07,0.0,4.1,233
EMP-0095,2025-05-22,Late,Late Arrival,09:27,20:36,3.15,11.15,0
EMP-0095,2025-05-25,Present,,09:00,19:48,2.8,10.8,0
EMP-0095,2025-05-26,Present,,09:08,02:18,9.17,17.17,0
EMP-0095,2025-05-27,Late,Late Arrival,09:37,00:30,6.88,14.88,990
EMP-0095,2025-05-28,Present,,09:01,00:18,7.28,15.28,0
EMP-0095,2025-05-29,Half-Day,Half Day,09:12,13:25,0.0,4.22,215
EMP-0095,2025-06-01,Present,,09:01,18:00,0.98,8.98,0
EMP-0095,2025-06-02,Present,,09:04,05:18,12.23,20.23,0
EMP-0095,2025-06-03,Present,,09:01,18:36,1.58,9.58,0
EMP-0095,2025-06-04,Present,,09:03,19:42,2.65,10.65,0
EMP-0095,2025-06-05,Present,,09:00,21:36,4.6,12.6,0
EMP-0095,2025-06-08,Present,,09:03,17:12,0.15,8.15,0
EMP-0095,2025-06-09,Half-Day,Half Day,09:03,13:30,0.0,4.45,210
EMP-0095,2025-06-10,Present,,09:03,20:30,3.45,11.45,0
EMP-0095,2025-06-11,Present,,09:06,18:42,1.6,9.6,0
EMP-0095,2025-06-12,Present,,09:00,21:06,4.1,12.1,0
EMP-0095,2025-06-15,Late,Late Arrival,10:13,19:24,1.18,9.18,0
EMP-0095,2025-06-16,Present,,09:00,20:36,3.6,11.6,0
EMP-0095,2025-06-17,Present,,09:01,17:00,0.0,7.98,0
EMP-0095,2025-06-18,Present,,09:07,17:42,0.58,8.58,0
EMP-0095,2025-06-19,Present,,09:08,18:48,1.67,9.67,0
EMP-0095,2025-06-22,Late,Late Arrival,09:24,19:24,2.0,10.0,0
EMP-0095,2025-06-23,Present,,09:03,18:24,1.35,9.35,0
EMP-0095,2025-06-24,Present,,09:04,19:30,2.43,10.43,0
EMP-0095,2025-06-25,Half-Day,Half Day,09:03,13:28,0.0,4.42,212
EMP-0095,2025-06-26,Present,,09:02,19:30,2.47,10.47,0
EMP-0095,2025-06-29,Present,,09:05,17:30,0.42,8.42,0
EMP-0095,2025-06-30,Present,,09:03,17:54,0.85,8.85,0
EMP-0095,2025-07-01,Present,,09:00,17:24,0.4,8.4,0
EMP-0095,2025-07-02,Late,Late Arrival,09:46,21:06,3.33,11.33,0
EMP-0095,2025-07-03,Present,,09:01,21:48,4.78,12.78,0
EMP-0095,2025-07-06,Present,,09:08,18:54,1.77,9.77,0
EMP-0095,2025-07-07,Absent,Other,,,0.0,0.0,0
EMP-0095,2025-07-08,Present,,09:01,17:54,0.88,8.88,0
EMP-0095,2025-07-09,Present,,09:03,17:48,0.75,8.75,0
EMP-0095,2025-07-10,Present,,09:07,17:06,0.0,7.98,0
EMP-0095,2025-07-13,Present,,09:05,18:18,1.22,9.22,0
EMP-0095,2025-07-14,Present,,09:04,20:24,3.33,11.33,0
EMP-0095,2025-07-15,Present,,09:02,17:18,0.27,8.27,0
EMP-0095,2025-07-16,Late,Late Arrival,10:05,19:42,1.62,9.62,0
EMP-0095,2025-07-17,Present,,09:07,20:00,2.88,10.88,0
EMP-0095,2025-07-20,Present,,09:08,18:12,1.07,9.07,0
EMP-0095,2025-07-21,Present,,09:00,01:36,8.6,16.6,0
EMP-0095,2025-07-22,Present,,09:03,19:18,2.25,10.25,0
EMP-0095,2025-07-23,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0095,2025-07-24,Present,,09:00,20:48,3.8,11.8,0
EMP-0095,2025-07-27,Present,,09:08,18:18,1.17,9.17,0
EMP-0095,2025-07-28,Present,,09:06,19:24,2.3,10.3,0
EMP-0095,2025-07-29,Present,,09:08,17:36,0.47,8.47,0
EMP-0095,2025-07-30,Absent,Sick Leave,,,0.0,0.0,0
EMP-0095,2025-07-31,Present,,09:05,20:36,3.52,11.52,0
EMP-0095,2025-08-03,Present,,09:03,20:36,3.55,11.55,0
